audit_version,as_of,domain_query,provider,query,lookback_days,qualification_tier,qualification_tier_label,effective_minimum_materiality,topic_anchor_required,source_policy,title,published,age_days,source_name,publisher_url,article_url,source_tier,source_score,source_role,materiality_score,domain_fit_score,rank_score,relevance_terms,topic_anchor_terms,decision,reason,event_id,owner_domain,selected,discovered_via,discovery_source_url,evidence_path,requires_approved_evidence,grounding_version,grounding_status,source_resolved_url,source_text_method,source_text_chars,source_evidence_hash,headline_similarity,source_published_date,source_modified_date,grounding_reason,grounding_error,tier_failures,preground_cluster_representative,preground_cluster_size,evidence_resolution_status,evidence_resolution_attempts,evidence_seed_grounding_reason,evidence_source_name,evidence_resolution_query,evidence_resolution_error,preground_retained_duplicate,discovery_scope
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),7,A,Preferred,7.0,True,strict,FirstLight Selects Netcracker Digital OSS to Accelerate Fiber Buildout for Growing Customer Base - Business Wire,2026-09-23,2,Business Wire,https://www.businesswire.com,https://news.google.com/rss/articles/CBMi6AFBVV95cUxONE1qOXNjdm5MUmdSSEtCSGxFN2RpOWFPZ3pwLVVUeU5nMmgtQWtJeEdyU0otTk0zUkVJSjhCOXZRSlhFcnRVTHFGa2x5VXdNMml3WGJEcWFxOG8waU1LbXhnc3pqTDQ1RjJIN2VULXhLVnV3Slh2Q0NhazhhbGxQdHVTUHJCdDNuRHhNTnVQcWNBVDhlSjIta094aEVzSGpBZFdSb3FMVFI3aDFQTWhORWhXODRFUzVZTS1EeXFVLWJHQ0E5dXNubEczUW5qaUJRd1hzeGZfeWRWNnhuSktHSTg1TFktTi1L?oc=5,company_release,88.0,company_statement,7.0,0.0,110.5,fiber,fiber,rejected_source_grounding,underlying source could not be established; approved headline metadata was not usable: headline fallback is limited to approved reported sources,auto-2026-09-23-fbebfe561716,,False,google_news_rss,,progressive_eligible_source,False,4.6,rejected,https://news.google.com/rss/articles/CBMi6AFBVV95cUxONE1qOXNjdm5MUmdSSEtCSGxFN2RpOWFPZ3pwLVVUeU5nMmgtQWtJeEdyU0otTk0zUkVJSjhCOXZRSlhFcnRVTHFGa2x5VXdNMml3WGJEcWFxOG8waU1LbXhnc3pqTDQ1RjJIN2VULXhLVnV3Slh2Q0NhazhhbGxQdHVTUHJCdDNuRHhNTnVQcWNBVDhlSjIta094aEVzSGpBZFdSb3FMVFI3aDFQTWhORWhXODRFUzVZTS1EeXFVLWJHQ0E5dXNubEczUW5qaUJRd1hzeGZfeWRWNnhuSktHSTg1TFktTi1L?oc=5&hl=en-US&gl=US&ceid=US:en,,0,,0.0,,,underlying source could not be established; approved headline metadata was not usable: headline fallback is limited to approved reported sources,HTTPError: 403 Client Error: Forbidden for url: https://www.businesswire.com/news/home/20260923348923/en/FirstLight-Selects-Netcracker-Digital-OSS-to-Accelerate-Fiber-Buildout-for-Growing-Customer-Base,,True,1.0,exhausted,0.0,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),10,C,Expanded window,3.15,True,strict,Demarc Telecom & Utility Awarded Fiber Backbone Upgrade at Charlestown Navy Yard - The Columbus Dispatch,2026-09-17,8,The Columbus Dispatch,https://www.dispatch.com,https://news.google.com/rss/articles/CBMiywFBVV95cUxNVUZ5cDRHWjJIbzBzSlpSbmNfZlBxWmNwdHdlNVBaQl9LUWNIRmgyTjRBR3VMUXJ2QmNtOEg3X3RTRU1DckM0aWc2N3VNcmxJTlBMYVl4b0ptWXhrREc1SFNzT1ZwanJNS0NieXh3cnl3RzJMR0g3Ui1yMTNlSUYxelpTTmRfWmRFWUU1dU5mdXg5SkRTd1pZTDhKQTF2dWo3eFNKNkRmdjJYc1BYUGt5dmp1cjRXNVE1M0t3a1hYVTlhT2cyNGJWUkFyQQ?oc=5,unapproved,0.0,none,15.0,4.0,45.5,fiber|backbone,fiber|backbone,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-17-651629437916,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),10,E,Minimum threshold,0.35,False,strict,Network Engineering Services Market Size | CAGR of 9.0% - Market.us,2026-09-18,7,Market.us,https://market.us,https://news.google.com/rss/articles/CBMiV0FVX3lxTE1RQ2p1VWdMbFZKWmFzMlVtZlBVQW1TdXRlNmRnSTRoRFFQUG5RbmRGZklFSnJ2eGFBc1lLaUx1RzF4bERrbjUzOTBBbDBLZkhrYWlydlBYZw?oc=5,unapproved,0.0,none,0.0,0.0,3.0,,,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),7,A,Preferred,7.0,True,strict,"Vocus to build 4,000km fiber link between Brisbane and Darwin - Data Center Dynamics",2026-09-25,0,Data Center Dynamics,https://www.datacenterdynamics.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxQWmozMDE1RVRlMUVHbG40QmZwSGFfVHdpTU5BN251bDFtQldaVlFIUkpXWXY0bk50LS1rUEx3amtIdmxLQnczSFZhc3ktU1M1T1FDd0dxdFExREE3TUxpZnFacWM3V29qZmVhVkh6WXRuWlN0WnFJa3dEWUIxblF2dzFDYTlnZDFfUkFfaWhKV29NNVd0RGZuTGFnaGNwWEhaMU85RUNSSQ?oc=5,specialist,87.0,secondary,7.0,0.0,111.5,fiber,data center|fiber,rejected_source_grounding,publisher page predates the Current Context window; discovery appears to be a recrawl/reindex,auto-2026-09-25-dd268313e414,,False,google_news_rss,,progressive_eligible_source,False,4.6,rejected,https://www.datacenterdynamics.com/en/news/vocus-to-build-4000km-fiber-link-between-brisbane-and-darwin/,html_paragraphs,2111,,0.0,2026-09-18,,publisher page predates the Current Context window; discovery appears to be a recrawl/reindex,,,True,1.0,exhausted,0.0,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),10,E,Minimum threshold,0.35,False,strict,Can the US curb Chinese transceivers without slowing AI data centers? - Fierce Network,2026-09-23,2,Fierce Network,https://www.fierce-network.com,https://news.google.com/rss/articles/CBMiowFBVV95cUxOUEVOOHNBb1NUV0pFT284VXc3OXdaWG9ZaVZoaWtqV2tEeS1saFBxUFhBZlBSMWFHbnZSay1HY3FMYnBVSm9LZFkyYnNsek90amJRRTl6UWwzUWhtNFEybUJ1aXBxbUhGSV9WeERTRjdVbW81akpUX3V5d2dMVEk4LVBzNE5VMWZ0ZWRUc1ZuRV81cmhhUHBRRV9vWHhUaWFvcHk0?oc=5,unapproved,0.0,none,0.0,0.0,8.0,,ai,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),10,E,Minimum threshold,0.35,False,strict,"Claro Colombia adds 20kW rack positions, readies GPU capacity for AI - BNamericas.com",2026-09-25,0,BNamericas.com,https://www.bnamericas.com,https://news.google.com/rss/articles/CBMirAFBVV95cUxQLUk5UWw3V3hXekFjVGVzRGx3b25Wd1Y5Skd4NWprT0xFNmczNkhMVjlZcm5wSU9Wd3RoVndqMHloT1p1UGl3SHBkUzIyY285VTdyVEtuUVVDempsSG5JU1ZpQi1ibkh3YXdFNEhDVThiaEkxYkE4SVg1WldsbjJqTllRM3N0Qndadldpb1JZd0VMZ3RER2MwV3NRZGw4V2poMXJCNGdJQXdrd2JY?oc=5,unapproved,0.0,none,0.0,0.0,10.0,,ai,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),10,C,Expanded window,3.15,True,strict,FirstLight Delivers High-Capacity Fiber Route Connecting Albany and Boston for Major Hyperscaler - PR Newswire,2026-09-17,8,PR Newswire,https://www.prnewswire.com,https://news.google.com/rss/articles/CBMi5wFBVV95cUxNZGpQYm8tUUFwVkFGcVNqTHc1QlFhcFhoQnJhN0FWMVRMc1loRzc1Y3RwLUlGSGJyNHlLaUFQMk5Nclc4X1NHajAwMmhhRDV2NXkzNzlBR1VxZEVJekVaNS1YM2ItN25YRDY2VVJ4QnJiT2JYbFd0Nkc0MXRYb19kVjRWZkVPaC0zaTVqLUlPOTVUMENGQWNPb1NndGlfTlZ5MWF1OGdxWUUxZ1c4U1lTWE9EV1FJNlhZS25KNHRoTFI0TUtJajdGRGtLRmVHQ0tnYk14M1BncjByclhfdlFxRUdlLWVMZU0?oc=5,unapproved,0.0,none,7.0,0.0,19.5,fiber,fiber,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-17-7ed08ef7f52f,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),7,A,Preferred,7.0,True,strict,Optical Time Domain Reflectometers Market To 2035: Fiber and 5G Demand Fuel Expansion - News and Statistics - IndexBox,2026-09-24,1,IndexBox,https://www.indexbox.io,https://news.google.com/rss/articles/CBMizgFBVV95cUxNemdydVdHdkpNNTY1QUwzNkVkNmFxM1ExYWtOZ0F2N3Z5akhYekpfZzloeDFYRWVqN1lRc2FEWTU5UXhMMDI0R0dsM2xHVnBNU0RJSDFpa2VXbUV6b0FScEJydFdFa2FpRXp0dGM2RHQySnpBNUt2MWNjRDZTUFo4MVRrelNzZFZyNXhibEJSMnVWSVZ3TEw2Ymhxa1gxT3IwV2N1Qzk0UVZYNUJ0eXBiUGhjOVpYNjFVUlNod0J5X3NEZFpxb2pqTGkzVkZNdw?oc=5,unapproved,0.0,none,7.0,0.0,23.5,fiber,fiber,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-24-2988db274cf1,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),10,E,Minimum threshold,0.35,False,strict,Broadband Nation Expo 2026 builds momentum with 50 ISPs already confirmed for New Orleans - Fierce Network,2026-09-24,1,Fierce Network,https://www.fierce-network.com,https://news.google.com/rss/articles/CBMivgFBVV95cUxPTnBDZlFHWlJPZlU3bnFIZEE2YjRxdnk0RXg2aVktT0N2VEN1RHRJWGxvSmx4elpZSldFaXpFMnRsZDZyVC1kMW9ZY0EzWUZCTHZaYk9vSm10MTRib2N3TFFlVmk4LVhVX2dIZEtXV0ZmNzZ0ME5SMDVDc3JrdVB5UnBkU2VyXzV3dVlHNzU5OUdHTXZqY2t4djR6cEoxc1YxbHUxbE5tb2lqcFpRZ0JDQVlsRjZwTUdSM09oR2N3?oc=5,unapproved,0.0,none,0.0,0.0,9.0,,,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),7,A,Preferred,7.0,True,strict,Fiber Optic Test Equipment Market To 2035: Fiber Network Expansion to Drive Demand - News and Statistics - IndexBox,2026-09-24,1,IndexBox,https://www.indexbox.io,https://news.google.com/rss/articles/CBMixwFBVV95cUxNcG9DZ2pIRmo0Z2cycl9BRTJrZElkcUJtQXRyTVREd2lzZ3cxclBVd0cxSVpfcHVla2IwWVpCeUhLMERqbkJiUG5Yb3Vyc3Nmel9WUXM4ZDhmN2wwaHh4Zk5ibzE1OHAyUFBWcUVmZURDY2hhbDZmdWZ0UGp5VUlQWms5T3RQMmNYejJTLUxKMTBqNzBzNWpDX1lnMGlOMU5NbU42U1l2WjdNdjZHdUF5X2daMHF0bk40bkhfOFBzZ3I2Rl9BWG53?oc=5,unapproved,0.0,none,7.0,0.0,23.5,fiber,fiber,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-24-b4f0e98e3092,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),10,E,Minimum threshold,0.35,False,strict,"While GPUs Get the Headlines, These 3 Stocks Build the Networks That Actually Move Data - 24/7 Wall St.",2026-09-23,2,24/7 Wall St.,https://247wallst.com,https://news.google.com/rss/articles/CBMiygFBVV95cUxOVGZlemg3cXFwTE0zd3dTOWNqSWYyT2N3NnY1Tnd3RHo5UXROMnRaMDFSM1hsbC1FNzRlc0ZhZ3lKWEVLUWtPVjZSSjh0UFd1MU9xdXZvX2g0NDdFMmJKNnhmQ2JZYWJac2xvUS1QODZHQ0xDcmNRc0VVanM1N2JDRUNWaUpUU1pELTQzUnV5UUJxZ2p4LVlBdEtmUEswblUtV0ptalpxSm5KSlM2a2ZVV1VvM0xoTXpQT3NRRXRUYlhMWWN0cjRsZFJR?oc=5,unapproved,0.0,none,0.0,0.0,8.0,,,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),10,E,Minimum threshold,0.35,False,strict,"SUBCO Unveils Three New AI Hypercables, Solidifying Its Position as Australia’s Largest Subsea Infrastructure Owner - Submarine Networks",2026-09-22,3,Submarine Networks,https://www.submarinenetworks.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxPRk1vdlp6UV8yUVRtWlFpZG02dmFWd3NoQlJ6UXBTYTYyMnJ1eU9GLTd3NERYdkg3RTBZYW5rSy1Yb0w4U3Vud293d2JiUUthY29tVndBejR4RlAtQ3UxWjRKa2lRT1lfUzdJSTVOVlZTWjNPbzVRbnZQcTR6VElZaFZGQ3V2SGNjMVZYcUo3dDhmd1U2UDhGQnhsZjVVejYyZ0dWQ3VSRzJqMjVSMVE?oc=5,unapproved,0.0,none,0.0,0.0,7.0,,ai,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),10,E,Minimum threshold,0.35,False,strict,Two data centers 83 kilometers apart can act as one AI system - Stock Titan,2026-09-23,2,Stock Titan,https://www.stocktitan.net,https://news.google.com/rss/articles/CBMivAFBVV95cUxPMDEwVmxXVGNGVjQ4M0Q4MjFJR19jMnU3VkJOaVFtWE1CYzY0YnVyUHhhVnBDQ0ItdlpSVmN5WHpYNHlBRHFIUWJUWVhHSU03VG9HdnhSMDU2S3NFU05rYW54NnExVkxFUThRUEE2SGQ0Uno5NU5uamlWMDhLQTB2V1V6VTBHMERtOXIxSU5tWkxXZVkxMDVHclpJRTZEdS1uTG5NLUxwNjZuNk9lSjNsbV9YZzlRQlFNZlJ1Zg?oc=5,unapproved,0.0,none,0.0,0.0,8.0,,ai,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),10,C,Expanded window,3.15,True,strict,"After ReData, Refibra arrives to tackle Brazil's fiber backbones - BNamericas.com",2026-09-17,8,BNamericas.com,https://www.bnamericas.com,https://news.google.com/rss/articles/CBMipgFBVV95cUxQQzNVblJxSU0xdFJGWDJHUnZSWlNyYVdOTjRIZ0JHYmlBUlhEa0N5RmJIV0htSWFtMzlHTkZVTkxUeWxkS0NVYnB4ODR5YXdvcFNCRmNKY09LRmcta1UxX1Z5cnhpbk1fcHV2bTFVbnNHQ3pUdkZrTDNMejBJZGp3SFlUYnE5VUllYklBM2VyVEJVMi1ZeTNGQ2t1aDdPc1lHWGNMYXl3?oc=5,unapproved,0.0,none,7.0,4.0,25.5,fiber,fiber,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-17-c190197bd548,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),10,E,Minimum threshold,0.35,False,strict,Corning Rides on Expanding Partner Base: Will it Boost Prospects? - TradingView,2026-09-17,8,TradingView,https://www.tradingview.com,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPU2JzX1RIcEJCTFA5b0tyX2dJNDA3ejVKdnlQTU5MTXRKTWY0TjhacU1IaE51UkVNbDBHeWNkbjB5eTZ5YkFXSmJsNkVmTm5TZl9kYXpqanhRWW5QbV91MmtVb3Z1X1pmYW44ZGc1amRDZm1vZUJDamhDR3UwVEhYc3E1VkI0WTgxYXNrd05fRTNsRHRDWmFhSF9WY0oyTzI4WHk1QkR3Z2lkWC1ISmUyTG9ObWxsYkVvd2Nz?oc=5,unapproved,0.0,none,0.0,0.0,2.0,,,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),10,E,Minimum threshold,0.35,False,strict,Meta Platforms’ Petal Cable Puts Corning at the Center of AI’s Bandwidth Boom - TradingView,2026-09-22,3,TradingView,https://www.tradingview.com,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNNVpzNWswcW1ZYXQ4QVdoMGVKRlN1OFZrazllUXAtWU1qc2doM254VHZxLXhCWWtGYlk0aTJzbzhJWEN4ZmNYVW1sTFg1anMzU1FvaHU4RXhsTDZXcGQ3clZZaTFLVmQyZ0p3NWVFUmo5c190T1Q3dkdrMmhnZXl0NElHQXhsSm1XQlY0QVNPSC1lbU9fWnlCdWExU1J3a0lkcGxxY3lPWW5NcHNSTTlkWko0Y2JreEppWHF4OVR0WTR6b09icXVjUFpyVEYtVVZPVkVr?oc=5,unapproved,0.0,none,0.0,0.0,7.0,,ai,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),7,A,Preferred,7.0,True,strict,Lightera Announces Major Capital Investment to Expand Submarine Optical Fiber Manufacturing - Watauga Democrat,2026-09-21,4,Watauga Democrat,https://www.wataugademocrat.com,https://news.google.com/rss/articles/CBMirAJBVV95cUxPbVZfYnY0VXhpTkZqQlhYYjYxMGRzN0F0WjhPZEVUc2Q5MUxhUWMzeFZqMElSelp1eWQ5ajhONUVqYWhMam5TMnItNjRiTzRHMERuV2FXNjF3TDB6U2J1UmJOZVlYcG8xQmR5eVZkOUIxeWc5dTV3ZEs3cjQtajhiYlEwb25fcXNYaWRFYm9yVXJXYWRndWVCbFVxVmpMemJYY0I0aC1hOTFPLUtZTVJpLXhLSWdJcTVpM0I2M0ZQZE9VcjNkeTljMU0tZzhfYXVyR2RZRDNNWkxCS3V3U0Y5dVRwSk1yUGJyMjBrdVFVSXg2a1M1eURkZm4xM0Y4NXlJTHJkSUg1a1g5RWZhS1FES1d5R2UxMlRncmN6cC1heGFpd21ZUFpiWmZhbXQ?oc=5,unapproved,0.0,none,7.0,0.0,20.5,fiber,fiber,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-21-0a7334cb050b,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),10,E,Minimum threshold,0.35,False,strict,BGL Names Lauren Clark Managing Director to Lead Digital Infrastructure Banking - citybiz,2026-09-24,1,citybiz,https://www.citybiz.co,https://news.google.com/rss/articles/CBMiugFBVV95cUxNRzl0TlVQSVAxNU1zWHI4YVV6SjlVNDZrcGsyVjlBZ3N3VF9HQWJaVGNZc2NEbXdnYUNXdkg1ck5ubjJyMGM4Vkc0bjhGcEVqNWNJTzBLZmQ2MmlWZUw1SmR1RGctdXhsQktvSW5YU2pRTUZlU0NvRmprOGxsSFhJdGhndE9MWjlQUWJtSU5tOTRRZEJwNVd2ZG9uOV96ckhFN3dUb0k2TnFtZVZKMkx5OU1YUURHQzV3RXc?oc=5,unapproved,0.0,none,0.0,0.0,9.0,,,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),10,E,Minimum threshold,0.35,False,strict,Submarine Cables Market To 2035: AI and Offshore Wind Drive Growth - News and Statistics - IndexBox,2026-09-25,0,IndexBox,https://www.indexbox.io,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNWmJKYnNKWjhKRVc3ZW5vZVZDTW9Ba1lMdzl5MmswVjZmb1Q5VjRmZVBwZXRXNndMUXJnSTB2aWt0TDA2dnBOb19CRFQ0Uy1OU3ozY0ZVQmcxZUdPWXFlYnF2c3Vhdkgtc2J6N20tZXVpNWlWWm4yOG9zYW50ei1Fa3FIUGI4QzNzTVBBdDJRRzd2b2dBT3RRYXZjSk0zVXhwS0Z6V3pLWlJCOUdnZlNSelhacmZuVUdraVRfZjQ0cXp0ZWFKZDdrbHJHdloxTTFO?oc=5,unapproved,0.0,none,0.0,4.0,16.0,,ai,rejected,no domain relevance term,,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,
3.9,2026-09-25,connectivity,google_news_rss,(data center fiber OR AI fiber backbone OR cloud fiber network) || (submarine cable cloud OR submarine cable data center OR cable landing station) || (internet exchange data center OR peering facility OR interconnection facility) || (long-haul fiber OR middle mile fiber data center OR route diversity cloud),7,A,Preferred,7.0,True,strict,STL Launches Plenum-Rated Fiber Trunk Assemblies for AI Data Centers - Machine Maker,2026-09-19,6,Machine Maker,https://themachinemaker.com,https://news.google.com/rss/articles/CBMipAFBVV95cUxQNWR5RGQxd0hHSnp4MDRxM0tTSmxPZWRUWnFxVmw5NGpYX2swaTNXOVdWODE1WmhLQTlzU2pTUVdJZFFoMlJsVk55UE1jQ0NCOGpzWGJ1TGh1MnZOekQ5RGVuNm42RVUzdHB5am14QVlWUzdkYUl0M0phNDJRQ0RUeVNOSkZiaTRGZHNHMTk0TGN1RkNEQnZhZWxWejhnUE9VWDFxag?oc=5,unapproved,0.0,none,7.0,0.0,18.5,fiber,ai|fiber,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-19-abda8304380f,,False,google_news_rss,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,,,,,,,,,,,
